,label
11879,https
11880,http
11881,https
11882,ctdp
11883,unknown
11884,https
11885,https
11886,https
11887,https
11888,https
11889,https
11890,unknown
11891,unknown
11892,https
11893,https
11894,https
11895,https
11896,http
11897,http
11898,xtgui
11899,http
11900,http
11901,https
11902,http
11903,https
11904,http
11905,microsoft-ds
11906,http
11907,https
11908,https
11909,https
11910,unknown
11911,https
11912,http-alt
11913,http
11914,http-alt
11915,unknown
11916,https
11917,https
11918,https
11919,http
11920,microsoft-ds
11921,https
11922,https
11923,http
11924,http
11925,https
11926,https
11927,https
11928,https
11929,https
11930,https
11931,https
11932,domain
11933,https
11934,https
11935,https
11936,https
11937,unknown
11938,https
11939,unknown
11940,unknown
11941,http
11942,unknown
11943,unknown
11944,microsoft-ds
11945,unknown
11946,unknown
11947,https
11948,https
11949,http
11950,https
11951,https
11952,dec-notes
11953,domain
11954,https
11955,https
11956,https
11957,wap-wsp-wtp-s
11958,https
11959,https
11960,https
11961,https
11962,microsoft-ds
11963,unknown
11964,http
11965,https
11966,http
11967,microsoft-ds
11968,bnetgame
11969,microsoft-ds
11970,https
11971,https
11972,https
11973,https
11974,http
11975,https
11976,bnetgame
11977,unknown
11978,http
11979,cefd-vmp
11980,unknown
11981,unknown
11982,unknown
11983,https
11984,https
11985,http
11986,https
11987,https
11988,https
11989,https
11990,http
11991,https
11992,https
11993,https
11994,http
11995,https
11996,unknown
11997,http
11998,unknown
11999,https
12000,http
12001,http
12002,ctdp
12003,https
12004,https
12005,https
12006,https
12007,microsoft-ds
12008,https
12009,https
12010,http
12011,hpvroom
12012,https
12013,https
12014,https
12015,unknown
12016,http
12017,https
12018,http
12019,http
12020,domain
12021,https
12022,microsoft-ds
12023,wap-wsp
12024,microsoft-ds
12025,http
12026,imap
12027,http
12028,https
12029,https
12030,https
12031,https
12032,https
12033,http
12034,https
12035,https
12036,http
12037,http
12038,https
12039,https
12040,https
12041,https
12042,http
12043,http
12044,wap-wsp-wtp-s
12045,unknown
12046,unknown
12047,unknown
12048,unknown
12049,unknown
12050,unknown
12051,unknown
12052,unknown
12053,http
12054,http
12055,http
12056,http
12057,http
12058,https
12059,http
12060,mpshrsv
12061,unknown
12062,http
12063,microsoft-ds
12064,http
12065,http
12066,http
12067,http
12068,http
12069,https
12070,https
12071,http
12072,http-alt
12073,https
12074,https
12075,https
12076,https
12077,http
12078,https
12079,unknown
12080,http
12081,https
12082,https
12083,http
12084,microsoft-ds
12085,https
12086,https
12087,https
12088,http
12089,https
12090,http
12091,https
12092,imaps
12093,fcp-addr-srvr1
12094,ldgateway
12095,unknown
12096,unknown
12097,unknown
12098,unknown
12099,hpvroom
12100,unknown
12101,unknown
12102,https
12103,microsoft-ds
12104,https
12105,http
12106,unknown
12107,https
12108,https
12109,https
12110,https
12111,https
12112,https
12113,https
12114,https
12115,https
12116,http
12117,http
12118,https
12119,https
12120,https
12121,http
12122,http
12123,surf
12124,https
12125,http
12126,http
12127,microsoft-ds
12128,http
12129,https
12130,http
12131,https
12132,microsoft-ds
12133,microsoft-ds
12134,https
12135,https
12136,https
12137,pando-pub
12138,http
12139,https
12140,microsoft-ds
12141,https
12142,https
12143,https
12144,https
12145,https
12146,https
12147,https
12148,microsoft-ds
12149,microsoft-ds
12150,https
12151,https
12152,https
12153,microsoft-ds
12154,https
12155,microsoft-ds
12156,microsoft-ds
12157,microsoft-ds
12158,microsoft-ds
12159,microsoft-ds
12160,microsoft-ds
12161,microsoft-ds
12162,https
12163,http
12164,acmsoda
12165,https
12166,https
12167,unknown
12168,microsoft-ds
12169,https
12170,https
12171,http
12172,https
12173,unknown
12174,microsoft-ds
12175,bnetgame
12176,http
12177,http
12178,microsoft-ds
12179,microsoft-ds
12180,https
12181,https
12182,https
12183,http
12184,https
12185,bnetgame
12186,https
12187,microsoft-ds
12188,microsoft-ds
12189,http
12190,microsoft-ds
12191,https
12192,http
12193,http
12194,http
12195,http
12196,pando-pub
12197,microsoft-ds
12198,https
12199,pando-pub
12200,microsoft-ds
12201,https
12202,https
12203,https
12204,microsoft-ds
12205,microsoft-ds
12206,microsoft-ds
12207,http
12208,http
12209,https
12210,https
12211,http
12212,unknown
12213,https
12214,https
12215,https
12216,https
12217,https
12218,microsoft-ds
12219,http
12220,microsoft-ds
12221,http
12222,http
12223,https
12224,http-alt
12225,microsoft-ds
12226,https
12227,unknown
12228,http
12229,http
12230,unknown
12231,microsoft-ds
12232,https
12233,https
12234,microsoft-ds
12235,https
12236,microsoft-ds
12237,microsoft-ds
12238,microsoft-ds
12239,https
12240,https
12241,unknown
12242,microsoft-ds
12243,http
12244,https
12245,https
12246,https
12247,https
12248,unknown
12249,https
12250,https
12251,https
12252,unknown
12253,http
12254,https
12255,https
12256,imap
12257,https
12258,https
12259,microsoft-ds
12260,https
12261,https
12262,http
12263,https
12264,pando-pub
12265,http
12266,https
12267,http
12268,https
12269,microsoft-ds
12270,https
12271,microsoft-ds
12272,https
12273,http
12274,http
12275,http
12276,http
12277,http
12278,https
12279,http
12280,http
12281,http
12282,unknown
12283,unknown
12284,unknown
12285,https
12286,https
12287,https
12288,https
12289,unknown
12290,microsoft-ds
12291,https
12292,https
12293,https
12294,https
12295,https
12296,https
12297,https
12298,https
12299,https
12300,http
12301,sso-service
12302,unknown
12303,https
12304,https
12305,microsoft-ds
12306,microsoft-ds
12307,unknown
12308,https
12309,https
12310,https
12311,http
12312,https
12313,http
12314,https
12315,http
12316,https
12317,http
12318,https
12319,microsoft-ds
12320,microsoft-ds
12321,https
12322,http
12323,unknown
12324,unknown
12325,unknown
12326,unknown
12327,unknown
12328,microsoft-ds
12329,wap-wsp-s
12330,microsoft-ds
12331,microsoft-ds
12332,https
12333,http
12334,microsoft-ds
12335,https
12336,http
12337,https
12338,https
12339,surf
12340,https
12341,microsoft-ds
12342,https
12343,https
12344,http
12345,unknown
12346,https
12347,https
12348,http
12349,https
12350,https
12351,https
12352,https
12353,https
12354,https
12355,https
12356,https
12357,https
12358,unknown
12359,https
12360,microsoft-ds
12361,https
12362,https
12363,https
12364,https
12365,https
12366,http
12367,http
12368,http
12369,http
12370,http
12371,http
12372,unknown
12373,pando-pub
12374,unknown
12375,http
12376,http
12377,https
12378,https
12379,https
12380,https
12381,https
12382,https
12383,https
12384,https
12385,https
12386,https
12387,https
12388,https
12389,https
12390,https
12391,https
12392,https
12393,https
12394,http
12395,https
12396,http
12397,http
12398,https
12399,https
12400,https
12401,unknown
12402,unknown
12403,http
12404,https
12405,https
12406,https
12407,http
12408,https
12409,http
12410,http
12411,hydap
12412,microsoft-ds
12413,https
12414,https
12415,unknown
12416,unknown
12417,unknown
12418,https
12419,https
12420,unknown
12421,https
12422,multicast-ping
12423,http
12424,http
12425,microsoft-ds
12426,microsoft-ds
12427,http
12428,https
12429,https
12430,http
12431,smartpackets
12432,https
12433,microsoft-ds
12434,https
12435,http
12436,http
12437,https
12438,https
12439,pando-pub
12440,http
12441,unknown
12442,https
12443,http
12444,unknown
12445,unknown
12446,unknown
12447,unknown
12448,unknown
12449,unknown
12450,unknown
12451,unknown
12452,https
12453,https
12454,https
12455,https
12456,http-alt
12457,simplifymedia
12458,https
12459,https
12460,http
12461,https
12462,pando-pub
12463,https
12464,https
12465,https
12466,unknown
12467,unknown
12468,https
12469,microsoft-ds
12470,http
12471,entextxid
12472,microsoft-ds
12473,http
12474,microsoft-ds
12475,https
12476,https
12477,https
12478,http
12479,http
12480,http-alt
12481,http
12482,https
12483,microsoft-ds
12484,http
12485,https
12486,https
12487,https
12488,unknown
12489,https
12490,https
12491,https
12492,microsoft-ds
12493,microsoft-ds
12494,unknown
12495,http
12496,https
12497,http
12498,https
12499,https
12500,https
12501,http
12502,http
12503,https
12504,https
12505,https
12506,https
12507,https
12508,https
12509,https
12510,https
12511,unknown
12512,https
12513,http
12514,microsoft-ds
12515,https
12516,https
12517,https
12518,https
12519,http
12520,microsoft-ds
12521,http
12522,newoak
12523,https
12524,https
12525,microsoft-ds
12526,https
12527,https
12528,https
12529,https
12530,imap
12531,https
12532,http
12533,unknown
12534,http
12535,http
12536,unknown
12537,http
12538,microsoft-ds
12539,http
12540,https
12541,http
12542,https
12543,https
12544,https
12545,http
12546,http
12547,https
12548,https
12549,unknown
12550,https
12551,http
12552,domain
12553,unknown
12554,https
12555,https
12556,https
12557,unknown
12558,https
12559,https
12560,unknown
12561,https
12562,https
12563,https
12564,http
12565,http
12566,http
12567,https
12568,unknown
12569,https
12570,http
12571,http
12572,https
12573,http
12574,https
12575,https
12576,golem
12577,unknown
12578,unknown
12579,irdmi
12580,https
12581,http
12582,https
12583,https
12584,https
12585,https
12586,https
12587,https
12588,https
12589,unknown
12590,http
12591,https
12592,http
12593,microsoft-ds
12594,http
12595,microsoft-ds
12596,https
12597,https
12598,microsoft-ds
12599,https
12600,https
12601,microsoft-ds
12602,domain
12603,http
12604,https
12605,unknown
12606,rbt-smc
12607,https
12608,unknown
12609,unknown
12610,https
12611,http
12612,https
12613,http
12614,http
12615,https
12616,unknown
12617,https
12618,unknown
12619,https
12620,https
12621,microsoft-ds
12622,unknown
12623,http
12624,unknown
12625,http
12626,http
12627,https
12628,https
12629,https
12630,http
12631,https
12632,http
12633,http
12634,http
12635,unknown
12636,https
12637,https
12638,https
12639,https
12640,http
12641,https
12642,microsoft-ds
12643,jmact3
12644,https
12645,https
12646,http
12647,http
12648,unknown
12649,https
12650,https
12651,https
12652,https
12653,https
12654,https
12655,https
12656,https
12657,domain
12658,microsoft-ds
12659,microsoft-ds
12660,https
12661,http
12662,https
12663,http
12664,http
12665,https
12666,https
12667,http-alt
12668,https
12669,http-alt
12670,https
12671,https
12672,newoak
12673,https
12674,http
12675,http
12676,microsoft-ds
12677,unknown
12678,http
12679,http
12680,https
12681,https
12682,menandmice-dns
12683,unknown
12684,http
12685,http
12686,https
12687,http
12688,https
12689,https
12690,https
12691,domain
12692,microsoft-ds
12693,microsoft-ds
12694,https
12695,microsoft-ds
12696,http
12697,unknown
12698,microsoft-ds
12699,microsoft-ds
12700,https
12701,http
12702,https
12703,unknown
12704,microsoft-ds
12705,microsoft-ds
12706,microsoft-ds
12707,unknown
12708,microsoft-ds
12709,microsoft-ds
12710,microsoft-ds
12711,https
12712,pando-pub
12713,http
12714,http
12715,unknown
12716,https
12717,pando-pub
12718,unknown
12719,http
12720,https
12721,https
12722,http
12723,unknown
12724,http
12725,http
12726,https
12727,http
12728,bnetgame
12729,https
12730,https
12731,https
12732,https
12733,https
12734,https
12735,http
12736,https
12737,https
12738,microsoft-ds
12739,https
12740,https
12741,https
12742,http
12743,https
12744,microsoft-ds
12745,https
12746,http
12747,microsoft-ds
12748,http
12749,https
12750,microsoft-ds
12751,https
12752,http
12753,https
12754,unknown
12755,http
12756,http
12757,http
12758,microsoft-ds
12759,microsoft-ds
12760,menandmice-dns
12761,microsoft-ds
12762,microsoft-ds
12763,cnrprotocol
12764,https
12765,http
12766,https
12767,http
12768,http
12769,http
12770,http
12771,https
12772,https
12773,unknown
12774,https
12775,unknown
12776,http
12777,unknown
12778,unknown
12779,unknown
12780,hydap
12781,unknown
12782,https
12783,http
12784,https
12785,https
12786,https
12787,http
12788,http
12789,microsoft-ds
12790,https
12791,https
12792,unknown
12793,http
12794,https
12795,http
12796,https
12797,http-alt
12798,https
12799,https
12800,https
12801,http
12802,http
12803,microsoft-ds
12804,domain
12805,https
12806,https
12807,https
12808,http
12809,http
12810,http
12811,scotty-ft
12812,https
12813,microsoft-ds
12814,http
12815,microsoft-ds
12816,microsoft-ds
12817,microsoft-ds
12818,hydap
12819,http
12820,microsoft-ds
12821,https
12822,unknown
12823,https
12824,pdl-datastream
12825,unknown
12826,https
12827,https
12828,https
12829,https
12830,http
12831,https
12832,unknown
12833,https
12834,unknown
12835,http
12836,http
12837,unknown
12838,http
12839,unknown
12840,unknown
12841,https
12842,https
12843,http
12844,https
12845,https
12846,https
12847,https
12848,https
12849,http
12850,https
12851,https
12852,https
12853,https
12854,https
12855,https
12856,unknown
12857,https
12858,https
12859,https
12860,http
12861,http
12862,http
12863,https
12864,http
12865,http
12866,unknown
12867,http
12868,unknown
12869,unknown
12870,unknown
12871,http
12872,http
12873,unknown
12874,http
12875,https
12876,http
12877,microsoft-ds
12878,microsoft-ds
12879,microsoft-ds
12880,http
12881,imap
12882,https
12883,http
12884,sec-pc2fax-srv
12885,https
12886,microsoft-ds
12887,http
12888,unknown
12889,unknown
12890,unknown
12891,remote-as
12892,cfs
12893,http
12894,https
12895,unknown
12896,https
12897,https
12898,https
12899,unknown
12900,wap-wsp-wtp-s
12901,https
12902,https
12903,http
12904,http
12905,unknown
12906,http
12907,http
12908,https
12909,https
12910,https
12911,https
12912,microsoft-ds
12913,microsoft-ds
12914,https
12915,https
12916,http
12917,https
12918,https
12919,https
12920,cslistener
12921,http
12922,http
12923,https
12924,https
12925,microsoft-ds
12926,http
12927,http
12928,https
12929,https
12930,https
12931,https
12932,https
12933,https
12934,unknown
12935,https
12936,http
12937,unknown
12938,https
12939,unknown
12940,http
12941,http
12942,https
12943,http
12944,http
12945,unknown
12946,unknown
12947,unknown
12948,microsoft-ds
12949,https
12950,http
12951,https
12952,https
12953,https
12954,https
12955,https
12956,https
12957,https
12958,https
12959,https
12960,http-alt
12961,http
12962,http
12963,http
12964,https
12965,https
12966,http
12967,https
12968,https
12969,https
12970,https
12971,https
12972,https
12973,http
12974,https
12975,https
12976,https
12977,https
12978,https
12979,http
12980,https
12981,https
12982,http
12983,https
12984,https
12985,https
12986,https
12987,unknown
12988,unknown
12989,unknown
12990,unknown
12991,domain
12992,microsoft-ds
12993,lot105-ds-upd
12994,unknown
12995,unknown
12996,https
12997,unknown
12998,unknown
12999,http
13000,https
13001,https
13002,microsoft-ds
13003,https
13004,https
13005,https
13006,https
13007,https
13008,https
13009,https
13010,unknown
13011,https
13012,https
13013,https
13014,https
13015,http
13016,http
13017,microsoft-ds
13018,http
13019,http
13020,http
13021,https
13022,https
13023,https
13024,https
13025,http
13026,microsoft-ds
13027,domain
13028,unknown
13029,klio
13030,unknown
13031,unknown
13032,https
13033,pconnectmgr
13034,hpstgmgr
13035,microsoft-ds
13036,http
13037,http
13038,https
13039,https
13040,https
13041,pando-pub
13042,https
13043,pando-pub
13044,microsoft-ds
13045,pando-pub
13046,http
13047,unknown
13048,microsoft-ds
13049,microsoft-ds
13050,https
13051,domain
13052,unknown
13053,imap
13054,http
13055,http
13056,unknown
13057,microsoft-ds
13058,https
13059,https
13060,https
13061,https
13062,https
13063,http
13064,microsoft-ds
13065,https
13066,https
13067,http
13068,https
13069,unknown
13070,microsoft-ds
13071,http
13072,unknown
13073,http
13074,acmsoda
13075,unknown
13076,unknown
13077,unknown
13078,unknown
13079,unknown
13080,unknown
13081,unknown
13082,unknown
13083,unknown
13084,http
13085,https
13086,http
13087,https
13088,http
13089,https
13090,https
13091,https
13092,https
13093,acmsoda
13094,http
13095,http
13096,microsoft-ds
13097,http
13098,http
13099,pando-pub
13100,https
13101,https
13102,https
13103,https
13104,http
13105,https
13106,https
13107,https
13108,https
13109,https
13110,https
13111,https
13112,https
13113,http
13114,unknown
13115,unknown
13116,unknown
13117,https
13118,https
13119,https
13120,https
13121,http
13122,http
13123,https
13124,http
13125,http-alt
13126,https
13127,https
13128,https
13129,pando-pub
13130,http
13131,http
13132,unknown
13133,https
13134,unknown
13135,unknown
13136,itactionserver2
13137,unknown
13138,unknown
13139,https
13140,unknown
13141,https
13142,https
13143,http
13144,microsoft-ds
13145,http
13146,echo
13147,https
13148,https
13149,unknown
13150,https
13151,unknown
13152,https
13153,microsoft-ds
13154,http
13155,https
13156,https
13157,ddi-udp-1
13158,https
13159,https
13160,https
13161,https
13162,http
13163,https
13164,https
13165,https
13166,microsoft-ds
13167,http
13168,http
13169,http
13170,https
13171,https
13172,microsoft-ds
13173,https
13174,https
13175,http
13176,hpvirtgrp
13177,unknown
13178,http
13179,https
13180,http
13181,http
13182,https
13183,http
13184,https
13185,https
13186,https
13187,http
13188,http
13189,http
13190,http
13191,unknown
13192,http
13193,unknown
13194,http-alt
13195,http
13196,unknown
13197,http
13198,https
13199,http
13200,https
13201,https
13202,microsoft-ds
13203,https
13204,microsoft-ds
13205,https
13206,http
13207,http
13208,https
13209,http
13210,https
13211,https
13212,https
13213,http
13214,https
13215,http
13216,microsoft-ds
13217,http
13218,http
13219,https
13220,microsoft-ds
13221,http
13222,http
13223,http
13224,http
13225,http
13226,https
13227,https
13228,http
13229,http
13230,microsoft-ds
13231,sso-service
13232,microsoft-ds
13233,xmpp-client
13234,pando-pub
13235,unknown
13236,http
13237,microsoft-ds
13238,microsoft-ds
13239,unknown
13240,https
13241,microsoft-ds
13242,microsoft-ds
13243,microsoft-ds
13244,microsoft-ds
13245,microsoft-ds
13246,unknown
13247,http
13248,microsoft-ds
13249,microsoft-ds
13250,unknown
13251,unknown
13252,https
13253,http
13254,http
13255,microsoft-ds
13256,https
13257,http
13258,https
13259,https
13260,unknown
13261,http
13262,http
13263,microsoft-ds
13264,https
13265,http
13266,http
13267,https
13268,https
13269,http
13270,https
13271,https
13272,https
13273,microsoft-ds
13274,http
13275,http
13276,http
13277,microsoft-ds
13278,https
13279,unknown
13280,http
13281,http
13282,https
13283,unknown
13284,https
13285,microsoft-ds
13286,https
13287,http
13288,https
13289,http
13290,http
13291,microsoft-ds
13292,http
13293,https
13294,https
13295,https
13296,microsoft-ds
13297,https
13298,hpvirtgrp
13299,https
13300,unknown
13301,https
13302,surf
13303,mongodb
13304,microsoft-ds
13305,http
13306,https
13307,unknown
13308,imap
13309,https
13310,http
13311,http
13312,http
13313,https
13314,unknown
13315,http
13316,unknown
13317,https
13318,unknown
13319,http
13320,http
13321,http
13322,microsoft-ds
13323,https
13324,https
13325,https
13326,http
13327,http
13328,https
13329,https
13330,https
13331,https
13332,microsoft-ds
13333,http
13334,https
13335,unknown
13336,http
13337,http
13338,http
13339,menandmice-dns
13340,microsoft-ds
13341,acmsoda
13342,https
13343,microsoft-ds
13344,microsoft-ds
13345,microsoft-ds
13346,http
13347,http
13348,http
13349,http
13350,https
13351,https
13352,http
13353,http
13354,https
13355,https
13356,sunproxyadmin
13357,https
13358,http
13359,https
13360,unknown
13361,https
13362,krb5gatekeeper
13363,unknown
13364,unknown
13365,unknown
13366,https
13367,https
13368,ssdp
13369,unknown
13370,http
13371,microsoft-ds
13372,ssdp
13373,https
13374,https
13375,https
13376,unknown
13377,unknown
13378,http
13379,unknown
13380,ssdp
13381,https
13382,microsoft-ds
13383,http
13384,http
13385,unknown
13386,http
13387,https
13388,unknown
13389,https
13390,https
13391,http
13392,http
13393,https
13394,http
13395,unknown
13396,https
13397,https
13398,https
13399,http
13400,http
13401,hydap
13402,https
13403,https
13404,https
13405,microsoft-ds
13406,microsoft-ds
13407,http
13408,http
13409,http
13410,http
13411,http
13412,https
13413,https
13414,http
13415,https
13416,http
13417,unknown
13418,https
13419,http
13420,http
13421,http
13422,https
13423,microsoft-ds
13424,http
13425,https
13426,https
13427,https
13428,http
13429,newoak
13430,http
13431,unknown
13432,unknown
13433,unknown
13434,unknown
13435,https
13436,https
13437,http
13438,https
13439,http
13440,microsoft-ds
13441,http
13442,http
13443,http
13444,http
13445,https
13446,http
13447,http
13448,unknown
13449,http
13450,http-alt
13451,unknown
13452,italk
13453,unknown
13454,unknown
13455,https
13456,http
13457,unknown
13458,unknown
13459,https
13460,unknown
13461,http
13462,unknown
13463,unknown
13464,bnetgame
13465,https
13466,https
13467,https
13468,http
13469,http
13470,http
13471,http
13472,https
13473,http
13474,https
13475,http
13476,http
13477,https
13478,http
13479,http
13480,http
13481,unknown
13482,http
13483,https
13484,unknown
13485,pando-pub
13486,https
13487,https
13488,microsoft-ds
13489,http
13490,https
13491,https
13492,http
13493,unknown
13494,http
13495,https
13496,https
13497,https
13498,https
13499,https
13500,microsoft-ds
13501,http
13502,acmsoda
13503,http
13504,http
13505,microsoft-ds
13506,http
13507,hpvirtgrp
13508,https
13509,http
13510,http
13511,https
13512,https
13513,https
13514,https
13515,https
13516,https
13517,https
13518,https
13519,https
13520,https
13521,unknown
13522,vision_elmd
13523,microsoft-ds
13524,http
13525,https
13526,microsoft-ds
13527,microsoft-ds
13528,http
13529,domain
13530,http
13531,http-alt
13532,https
13533,https
13534,microsoft-ds
13535,unknown
13536,unknown
13537,unknown
13538,http
13539,https
13540,https
13541,http
13542,microsoft-ds
13543,https
13544,https
13545,https
13546,http
13547,http
13548,http
13549,https
13550,https
13551,https
13552,http
13553,https
13554,https
13555,https
13556,https
13557,https
13558,https
13559,http
13560,microsoft-ds
13561,scotty-ft
13562,https
13563,http
13564,pando-pub
13565,unknown
13566,unknown
13567,https
13568,https
13569,https
13570,https
13571,https
13572,https
13573,https
13574,https
13575,https
13576,unknown
13577,https
13578,https
13579,https
13580,unknown
13581,https
13582,https
13583,https
13584,https
13585,https
13586,https
13587,https
13588,http
13589,http
13590,http
13591,unknown
13592,https
13593,http
13594,http
13595,microsoft-ds
13596,microsoft-ds
13597,http
13598,unknown
13599,unknown
13600,https
13601,microsoft-ds
13602,http
13603,https
13604,https
13605,http
13606,https
13607,https
13608,https
13609,unknown
13610,unknown
13611,https
13612,afs3-vlserver
13613,afs3-prserver
13614,https
13615,https
13616,https
13617,https
13618,https
13619,https
13620,https
13621,unknown
13622,https
13623,unknown
13624,unknown
13625,https
13626,http
13627,https
13628,https
13629,https
13630,pando-pub
13631,http
13632,domain
13633,https
13634,http
13635,http
13636,http
13637,http
13638,scotty-ft
13639,http
13640,http
13641,http
13642,https
13643,microsoft-ds
13644,http
13645,http
13646,https
13647,http
13648,https
13649,https
13650,http
13651,http
13652,http
13653,http
13654,http
13655,http
13656,https
13657,http
13658,https
13659,http
13660,http
13661,https
13662,http
13663,https
13664,domain
13665,http
13666,unknown
13667,http
13668,http-alt
13669,microsoft-ds
13670,domain
13671,http
13672,https
13673,http
13674,https
13675,http
13676,http
13677,http
13678,https
13679,https
13680,https
13681,https
13682,https
13683,https
13684,https
13685,http
13686,https
13687,unknown
13688,https
13689,http
13690,http
13691,https
13692,https
13693,http
13694,https
13695,microsoft-ds
13696,https
13697,https
13698,https
13699,microsoft-ds
13700,http
13701,http
13702,https
13703,https
13704,https
13705,https
13706,https
13707,http
13708,http
13709,http
13710,imap
13711,https
13712,http
13713,microsoft-ds
13714,https
13715,unknown
13716,http
13717,http
13718,microsoft-ds
13719,http
13720,https
13721,http
13722,microsoft-ds
13723,http
13724,http
13725,http
13726,https
13727,https
13728,acmsoda
13729,https
13730,https
13731,https
13732,https
13733,https
13734,http
13735,http
13736,https
13737,http
13738,http
13739,https
13740,https
13741,http
13742,http
13743,https
13744,https
13745,https
13746,http
13747,http
13748,http
13749,http
13750,http
13751,http
13752,http
13753,https
13754,https
13755,https
13756,http
13757,https
13758,unknown
13759,https
13760,microsoft-ds
13761,microsoft-ds
13762,https
13763,https
13764,unknown
13765,microsoft-ds
13766,https
13767,microsoft-ds
13768,http
13769,https
13770,http
13771,https
13772,http
13773,microsoft-ds
13774,microsoft-ds
13775,microsoft-ds
13776,http
13777,http
13778,microsoft-ds
13779,microsoft-ds
13780,microsoft-ds
13781,http
13782,http
13783,https
13784,iua
13785,https
13786,https
13787,http
13788,http
13789,https
13790,https
13791,https
13792,http
13793,http
13794,unknown
13795,microsoft-ds
13796,unknown
13797,unknown
13798,unknown
13799,http
13800,http
13801,http
13802,https
13803,unknown
13804,microsoft-ds
13805,microsoft-ds
13806,https
13807,microsoft-ds
13808,http
13809,domain
13810,microsoft-ds
13811,http
13812,pando-pub
13813,http
13814,microsoft-ds
13815,http
13816,https
13817,https
13818,https
13819,https
13820,http
13821,http
13822,https
13823,https
13824,https
13825,https
13826,https
13827,https
13828,https
13829,microsoft-ds
13830,http-alt
13831,http
13832,tram
13833,https
13834,https
13835,http
13836,http
13837,http
13838,microsoft-ds
13839,https
13840,https
13841,https
13842,https
13843,https
13844,unknown
13845,http
13846,http
13847,https
13848,https
13849,microsoft-ds
13850,https
13851,rcst
13852,asmps
13853,unknown
13854,https
13855,https
13856,lipsinc1
13857,http
13858,http
13859,http
13860,https
13861,https
13862,https
13863,https
13864,https
13865,https
13866,https
13867,https
13868,microsoft-ds
13869,https
13870,pando-pub
13871,http
13872,https
13873,microsoft-ds
13874,unknown
13875,sso-service
13876,https
13877,https
13878,https
13879,https
13880,https
13881,https
13882,http
13883,microsoft-ds
13884,http
13885,microsoft-ds
13886,microsoft-ds
13887,microsoft-ds
13888,http
13889,http
13890,https
13891,https
13892,http
13893,http
13894,http
13895,http
13896,http
13897,jmact3
13898,https
13899,http
13900,https
13901,unknown
13902,nmsd
13903,https
13904,https
13905,unknown
13906,https
13907,http
13908,https
13909,sdproxy
13910,http
13911,hydap
13912,hydap
13913,http
13914,http
13915,http
13916,https
13917,unknown
13918,microsoft-ds
13919,https
13920,https
13921,https
13922,https
13923,https
13924,http
13925,http
13926,lot105-ds-upd
13927,menandmice-dns
13928,http
13929,https
13930,https
13931,pando-pub
13932,unknown
13933,microsoft-ds
13934,http
13935,https
13936,unknown
13937,http
13938,https
13939,http
13940,http
13941,sso-service
13942,http
13943,https
13944,https
13945,http
13946,http
13947,https
13948,microsoft-ds
13949,http
13950,http
13951,https
13952,https
13953,http
13954,https
13955,https
13956,https
13957,https
13958,https
13959,https
13960,https
13961,https
13962,https
13963,http
13964,https
13965,https
13966,https
13967,microsoft-ds
13968,microsoft-ds
13969,http-alt
13970,unknown
13971,https
13972,https
13973,https
13974,https
13975,https
13976,https
13977,unknown
13978,unknown
13979,unknown
13980,unknown
13981,unknown
13982,unknown
13983,unknown
13984,https
13985,pando-pub
13986,https
13987,https
13988,http
13989,https
13990,http
13991,http
13992,https
13993,unknown
13994,http
13995,https
13996,https
13997,unknown
13998,microsoft-ds
13999,acmsoda
14000,https
14001,domain
14002,https
14003,https
14004,http
14005,https
14006,http
14007,http
14008,microsoft-ds
14009,http
14010,https
14011,http
14012,http
14013,http
14014,http
14015,domain
14016,unknown
14017,unknown
14018,unknown
14019,https
14020,https
14021,http
14022,http
14023,https
14024,https
14025,https
14026,http
14027,http
14028,https
14029,unknown
14030,unknown
14031,https
14032,http
14033,https
14034,http
14035,https
14036,https
14037,unknown
14038,microsoft-ds
14039,https
14040,https
14041,https
14042,https
14043,imap
14044,https
14045,imap
14046,https
14047,http
14048,http
14049,http
14050,http
14051,https
14052,https
14053,https
14054,unknown
14055,https
14056,https
14057,http
14058,http
14059,https
14060,https
14061,https
14062,domain
14063,unknown
14064,unknown
14065,https
14066,mtp
14067,http
14068,https
14069,unknown
14070,http
14071,unknown
14072,microsoft-ds
14073,http
14074,http
14075,http
14076,microsoft-ds
14077,microsoft-ds
14078,https
14079,http
14080,microsoft-ds
14081,https
14082,https
14083,microsoft-ds
14084,https
14085,microsoft-ds
14086,https
14087,http
14088,https
14089,unknown
14090,https
14091,http
14092,http
14093,unknown
14094,wap-wsp-s
14095,unknown
14096,https
14097,https
14098,http
14099,https
14100,http
14101,unknown
14102,https
14103,https
14104,http
14105,http
14106,unknown
14107,http
14108,microsoft-ds
14109,http
14110,unknown
14111,unknown
14112,http
14113,http
14114,https
14115,https
14116,https
14117,https
14118,http
14119,https
14120,http
14121,https
14122,unknown
14123,unknown
14124,http
14125,https
14126,unknown
14127,microsoft-ds
14128,https
14129,https
14130,http
14131,microsoft-ds
14132,https
14133,https
14134,unknown
14135,http
14136,https
14137,unknown
14138,unknown
14139,unknown
14140,https
14141,virtual-places
14142,unknown
14143,https
14144,https
14145,https
14146,https
14147,https
14148,microsoft-ds
14149,http
14150,https
14151,https
14152,unknown
14153,https
14154,microsoft-ds
14155,microsoft-ds
14156,http
14157,menandmice-dns
14158,microsoft-ds
14159,http
